7375	678	11976	cup	3.5
7376	678	17108	oz	9.0
7377	678	05011	oz	9.0
7378	678	09159	fruit (2" dia)	5.0
7379	678	20055	cup	8.0
7380	678	17042	oz	5.0
7381	679	11540	cup	3.5
7382	679	09444	fl oz	3.5
7383	679	09443	fl oz	5.0
7384	679	02055	tsp	5.0
7385	679	27048	Tbsp	4.5
7386	679	16086	cup	6.5
7387	679	11300	cup, chopped	1.5
7388	679	02047	tsp	2.0
7389	679	11143	cup chopped	4.0
7390	679	11976	cup	3.0
7391	679	11280	package (10 oz)	6.5
7392	679	11144	cup, diced	0.5
7393	679	09150	cup, sections	6.5
7394	680	11135	cup chopped (1/2" pieces)	8.5
7395	680	04044	tbsp	2.0
7396	680	11955	cup	9.0
7397	680	04511	tablespoon	1.0
7398	680	11297	cup chopped	4.0
7399	680	09443	fl oz	3.0
7400	680	11976	cup	7.5
7401	680	11215	cup	8.5
7402	680	11529	cup cherry tomatoes	1.5
7403	681	14555	fl oz	2.5
7404	681	11215	cup	8.5
7405	681	09159	fruit (2" dia)	0.5
7406	681	19340	tsp	8.5
7407	681	11236	cup, chopped	5.5
7408	681	16042	cup	8.5
7409	681	11206	cup, pared, chopped	2.5
7410	681	06167	cup	3.5
7411	681	09443	fl oz	7.5
7412	681	11531	cup	7.0
7413	681	12135	cup	5.5
7414	682	09159	fruit (2" dia)	6.0
7415	682	09150	cup, sections	6.5
7416	682	09120	cup	9.5
7417	682	02047	tsp	9.5
7418	682	09444	fl oz	5.0
7419	682	09444	fl oz	6.5
7420	682	22911	cup	6.0
7421	682	09443	fl oz	0.5
7422	682	19336	cup unsifted	2.5
7423	682	09444	fl oz	3.0
7424	683	06176	tbsp	6.5
7425	683	01002	pat (1" sq, 1/3" high)	0.5
7426	683	11976	cup	0.5
7427	683	22974	serving	5.0
7428	683	20027	cup	5.5
7429	683	42231	tbsp	7.5
7430	683	11204	cup	3.0
7431	684	01263	medium	9.5
7432	684	19334	tsp unpacked	7.0
7433	684	18013	oz	7.5
7434	684	09121	cup	9.5
7435	684	09443	fl oz	6.0
7436	684	01237	bar	3.5
7437	685	01091	cup	2.5
7438	685	01052	cup, whipped	4.5
7439	685	19335	serving packet	9.5
7440	685	11236	cup, chopped	4.5
7441	685	01124	large	7.0
7442	685	01145	pat (1" sq, 1/3" high)	2.5
7443	685	20132	cup	8.5
7444	685	02047	tsp	5.0
7445	685	19030	serving	2.5
7446	685	42151	tbsp	7.0
7447	685	19336	cup unsifted	1.5
7448	685	28290	cookies	1.5
7449	686	09273	cup	0.5
7450	686	09443	fl oz	1.0
7451	686	18313	oz	9.5
7452	686	11216	tsp	4.0
7453	686	11236	cup, chopped	3.0
7454	686	09200	cup, sections	0.5
7455	686	09070	cup, with pits, yields	6.0
7456	687	19296	cup	8.0
7457	687	11957	cup, sliced	4.0
7458	687	11143	cup chopped	9.5
7459	687	11205	cup slices	6.5
7460	687	11300	cup, chopped	3.0
7461	687	22911	cup	5.5
7462	687	09444	fl oz	6.0
7463	687	02047	tsp	2.5
7464	687	19336	cup unsifted	9.5
7465	687	22911	cup	4.0
7466	687	09283	cup, pitted	6.0
7467	687	43287	cup, chopped or diced	8.0
7468	687	04543	tablespoon	3.5
7469	688	01145	pat (1" sq, 1/3" high)	7.5
7470	688	20132	cup	8.0
7471	688	01002	pat (1" sq, 1/3" high)	7.5
7472	688	19924	tablespoon	1.0
7473	688	19336	cup unsifted	5.0
7474	688	19296	cup	2.5
7475	688	01263	medium	5.0
7476	689	02047	tsp	9.5
7477	689	11976	cup	4.0
7478	689	10011	cup, diced	1.5
7479	689	11976	cup	7.5
7480	689	05082	oz	0.5
7481	689	04513	tablespoon	4.5
7482	689	32032	biscuit	4.5
7483	689	20132	cup	7.5
7484	689	11283	cup	5.0
7485	689	09257	cup	7.0
7486	689	11143	cup chopped	8.0
7487	689	11976	cup	3.5
7488	689	11215	cup	6.5
7489	689	05058	unit (yield from 1 lb ready-to-cook chicken)	8.5
7490	689	11520	cup	2.5
7491	689	16085	cup	1.0
7492	689	11281	cup slices	4.5
7493	689	06165	cup	3.5
7494	689	27051	cup	4.0
7495	689	09281	cup, pitted	2.0
7496	689	20048	cup	2.5
7497	690	11297	cup chopped	2.5
7498	690	11144	cup, diced	3.5
7499	690	11911	cup	5.5
7500	690	11215	cup	2.5
7501	690	42138	tbsp	2.5
7502	690	02046	tsp or 1 packet	2.5
7503	690	02055	tsp	9.5
7504	690	09444	fl oz	3.5
7505	690	10058	oz	4.0
7506	690	27049	tablespoons	1.0
7507	690	11805	cup	6.0
7508	690	09089	large (2-1/2" dia)	9.0
7509	690	11520	cup	5.5
7510	690	02047	tsp	6.0
7511	690	12220	tbsp, whole	3.5
7512	690	11976	cup	4.5
7513	690	11143	cup chopped	7.5
7514	690	28289	cookies	4.5
7515	690	43392	oz	1.0
7516	690	11251	cup shredded	0.5
7517	690	09150	cup, sections	3.5
7518	691	04708	tbsp	3.0
7519	691	11234	cup, chopped	9.5
7520	691	11289	package (10 oz)	2.0
7521	691	11945	tbsp	7.0
7522	691	06165	cup	3.0
7523	691	11144	cup, diced	4.0
7524	691	02047	tsp	4.5
7525	691	21410	item	4.5
7526	692	18384	oz	6.5
7527	692	28294	cookies	9.5
7528	692	43355	tbsp	2.0
7529	692	09443	fl oz	3.0
7530	692	11236	cup, chopped	3.0
7531	692	22911	cup	6.5
7532	692	11976	cup	3.0
7533	692	15012	tbsp	8.0
7534	693	11976	cup	6.5
7535	693	12529	cup	3.5
7536	693	12538	cup	5.5
7537	693	43378	slice cooked	8.0
7538	693	19336	cup unsifted	9.5
7539	693	02047	tsp	5.0
7540	693	11144	cup, diced	8.5
7541	693	11215	cup	8.5
7542	693	11976	cup	8.5
7543	694	20015	cup	5.5
7544	694	04529	tablespoon	1.0
7545	694	11976	cup	7.0
7546	694	09150	cup, sections	7.0
7547	694	11236	cup, chopped	7.5
7548	695	18069	slice	0.5
7549	695	11215	cup	6.0
7550	695	11303	cup	3.5
7551	695	02047	tsp	7.0
7552	695	04038	tsp	3.0
7553	695	14347	fl oz	2.5
7554	695	11174	cup	6.0
7555	695	02048	tbsp	2.5
7556	696	11282	cup, chopped	9.0
7557	696	11215	cup	1.0
7558	696	43287	cup, chopped or diced	1.5
7559	696	11520	cup	9.0
7560	696	02047	tsp	7.0
7561	696	12516	cup	8.5
7562	696	12537	cup	6.5
7563	696	12516	cup	7.5
7564	696	02034	tsp	8.0
7565	696	11976	cup	2.0
7566	696	11976	cup	0.5
7567	696	11976	cup	4.5
7568	696	09150	cup, sections	9.0
7569	696	27048	Tbsp	7.0
7570	696	04002	tbsp	2.0
7571	697	17096	oz	6.0
7572	697	42289	tbsp	8.0
7573	697	20132	cup	7.5
7574	697	02047	tsp	5.5
7575	697	02023	tsp	5.0
7576	697	11976	cup	3.0
7577	698	19335	serving packet	3.0
7578	698	19296	cup	3.0
7579	698	11147	cup	0.5
7580	698	09200	cup, sections	4.5
7581	698	04502	tablespoon	4.0
7582	698	20132	cup	0.5
7583	698	20655	cup spaghetti packed	8.0
7584	698	11301	cup	8.5
7585	698	11812	cup	1.5
7586	698	02047	tsp	3.5
7587	698	11301	cup	1.5
7588	698	19335	serving packet	3.5
7589	698	01129	cup, chopped	4.0
7590	698	01175	cup	7.0
7591	698	09200	cup, sections	1.0
7592	698	02052	tsp	8.5
7593	698	02047	tsp	9.5
7594	698	11234	cup, chopped	0.5
7595	698	20655	cup spaghetti packed	9.0
7596	699	01175	cup	3.0
7597	699	02007	tsp	1.5
7598	699	11215	cup	7.0
7599	699	02047	tsp	7.5
7600	699	11976	cup	6.5
7601	699	04053	tablespoon	5.0
7602	699	09444	fl oz	7.5
7603	699	17038	oz	1.0
7604	699	09150	cup, sections	2.5
7605	700	09444	fl oz	1.0
7606	700	02046	tsp or 1 packet	7.0
7607	700	11236	cup, chopped	4.0
7608	700	19296	cup	4.5
7609	700	11215	cup	1.5
7610	700	04042	tbsp	2.5
7611	700	11976	cup	8.0
7612	700	05009	cup, chopped or diced	0.5
7613	700	18416	oz	1.0
7614	700	09070	cup, with pits, yields	3.5
7615	700	11251	cup shredded	9.0
7616	700	11429	cup slices	1.0
7617	700	11156	tbsp chopped	1.0
7618	701	10093	oz	0.5
7619	701	02053	tbsp	1.0
7620	701	20132	cup	6.0
7621	701	01131	large	5.0
7622	701	28285	piece	6.5
7623	701	09150	cup, sections	2.0
7624	701	11234	cup, chopped	0.5
7625	701	11234	cup, chopped	6.5
7626	701	04044	tbsp	7.5
7627	701	11976	cup	3.5
7628	701	42063	serving (cooked from 4 oz raw)	3.0
7629	702	11215	cup	5.0
7630	702	11885	cup	3.0
7631	702	11282	cup, chopped	3.5
7632	702	11976	cup	5.5
7633	702	22911	cup	1.5
7634	702	01136	cup, sifted	3.0
7635	702	04042	tbsp	6.0
7636	702	09444	fl oz	5.0
7637	702	11156	tbsp chopped	3.0
7638	703	09150	cup, sections	8.0
7639	703	11480	cup	4.0
7640	703	04502	tablespoon	7.5
7641	703	09444	fl oz	7.0
7642	703	11215	cup	3.5
7643	703	11976	cup	4.0
7644	703	11959	leaf	0.5
7645	704	11683	cup	4.0
7646	704	04058	tablespoon	2.0
7647	704	01145	pat (1" sq, 1/3" high)	9.5
7648	704	11976	cup	0.5
7649	704	11236	cup, chopped	6.0
7650	705	11976	cup	3.5
7651	705	11215	cup	2.0
7652	705	09089	large (2-1/2" dia)	0.5
7653	705	04053	tablespoon	7.5
7654	705	11976	cup	3.5
7655	705	07053	tbsp	8.0
7656	705	09444	fl oz	1.0
7657	706	11252	cup shredded	7.0
7658	706	06962	tbsp	4.0
7659	706	22974	serving	8.5
7660	706	20044	cup	3.0
7661	706	06167	cup	3.0
7662	706	20027	cup	8.5
7663	706	42289	tbsp	6.0
7664	706	11269	cup pieces	1.5
7665	706	11215	cup	8.0
7666	706	20047	cup	9.0
7667	706	02047	tsp	1.5
7668	706	06179	tbsp	3.5
7669	707	01154	cup	2.5
7670	707	01130	tbsp	9.0
7671	707	20071	cup	7.0
7672	707	01001	pat (1" sq, 1/3" high)	5.0
7673	707	19336	cup unsifted	9.0
7674	707	02047	tsp	7.0
7675	707	18328	oz	2.0
7676	707	01056	tbsp	7.5
7677	707	28286	piece	1.5
7678	707	14604	fl oz	1.5
7679	707	01145	pat (1" sq, 1/3" high)	1.5
7680	707	19336	cup unsifted	2.5
7681	707	09304	cup	8.5
7682	707	20032	cup	1.5
7683	708	11283	cup	4.5
7684	708	11215	cup	1.5
7685	708	09134	cup	4.5
7686	708	04601	tablespoon	9.5
7687	708	27052	tbsp	2.5
7688	708	01145	pat (1" sq, 1/3" high)	4.5
7689	708	11976	cup	0.5
7690	709	09260	cup, halves	2.0
7691	709	09512	cup	3.5
7692	709	43282	oz	5.5
7693	709	27065	tbsp	4.5
7694	709	09444	fl oz	0.5
7695	709	19340	tsp	8.5
7696	709	02047	tsp	8.5
7697	709	02031	tsp	5.5
7698	710	11423	cup, mashed	7.0
7699	710	12016	cup	3.0
7700	710	20445	cup	9.5
7701	710	04058	tablespoon	5.5
7702	710	11289	package (10 oz)	3.5
7703	710	11954	medium	9.5
7704	710	11215	cup	4.0
7705	710	11976	cup	3.0
7706	710	05693	oz	2.5
7707	710	11176	cup	3.0
7708	710	11297	cup chopped	3.5
7709	710	42063	cup	2.5
7710	710	02047	tsp	6.5
7711	711	02048	tbsp	7.0
7712	711	19340	tsp	1.5
7713	711	11976	cup	3.0
7714	711	06179	tbsp	9.0
7715	711	11667	cup	1.0
7716	711	11206	cup, pared, chopped	4.0
7717	711	02047	tsp	1.5
7718	711	11431	cup, sliced	3.0
7719	711	11236	cup, chopped	5.0
7720	711	09256	cup, halves	6.0
7721	711	12038	cup	6.0
7722	711	04001	tbsp	5.5
7723	711	44005	tablespoon	8.5
7724	711	11976	cup	1.5
7725	712	11236	cup, chopped	3.0
7726	712	02047	tsp	7.5
7727	712	19336	cup unsifted	4.5
7728	712	14555	fl oz	5.0
7729	712	11236	cup, chopped	6.5
7730	712	17039	oz	1.5
7731	712	04058	tablespoon	4.5
7732	712	27048	Tbsp	1.0
7733	713	18144	serving	2.5
7734	713	11215	cup	9.0
7735	713	11974	cup	3.5
7736	713	19030	serving	3.5
7737	713	02028	tsp	4.0
7738	713	04047	tbsp	1.5
7739	713	02047	tsp	8.0
7740	714	05139	oz	0.5
7741	714	19030	serving	8.0
7742	714	06962	tbsp	8.5
7743	714	02047	tsp	3.0
7744	714	20113	cup dry	1.0
7745	715	01089	cup	1.0
7746	715	43287	cup, chopped or diced	4.5
7747	715	20006	cup	6.0
7748	715	11292	tbsp	0.5
7749	715	04601	tablespoon	5.5
7750	715	02047	tsp	8.0
7751	715	19340	tsp	6.0
7752	715	20132	cup	5.0
7753	715	11976	cup	4.0
7754	715	07053	tbsp	9.0
7755	715	16086	cup	4.5
7756	715	01091	cup	3.0
7757	716	04575	tbsp	5.5
7758	716	09040	cup, mashed	5.0
7759	716	42291	tbsp	1.5
7760	716	19860	tablespoon Ghirardelli label 2011	1.0
7761	717	16069	cup	0.5
7762	717	14604	fl oz	3.5
7763	717	02047	tsp	3.0
7764	717	02054	tbsp, drained	5.0
7765	717	02054	tbsp, drained	2.5
7766	717	04708	tbsp	1.5
7767	717	16112	tbsp	5.0
7768	717	20011	cup	3.5
7769	717	20132	cup	4.5
7770	717	11312	cup	4.5
7771	717	01230	cup	2.0
7772	717	04601	tablespoon	7.5
7773	717	01001	pat (1" sq, 1/3" high)	7.5
7774	717	11156	tbsp chopped	7.0
7775	718	01230	cup	6.0
7776	718	27050	Tbsp	3.0
7777	718	19334	tsp unpacked	1.0
7778	718	09444	fl oz	4.5
7779	718	11215	cup	0.5
7780	718	11156	tbsp chopped	5.5
7781	718	09150	cup, sections	6.5
7782	718	18313	oz	2.0
7783	718	04542	tbsp	6.0
7784	718	20045	cup	6.0
7785	718	06618	tbsp	1.5
7786	718	04659	tbsp	3.0
7787	718	02053	tbsp	6.5
7788	718	12036	cup, with hulls, edible yield	9.5
7789	718	01174	cup	1.5
7790	718	27050	Tbsp	2.0
7791	718	09444	fl oz	8.0
7792	718	11215	cup	4.0
7793	718	02048	tbsp	2.0
7794	718	04706	tbsp (1 NLEA serving)	7.0
7795	719	19340	tsp	6.0
7796	719	09282	cup, pitted	5.0
7797	719	22911	cup	9.0
7798	719	11037	cup	5.0
7799	719	09443	fl oz	2.0
7800	719	19296	cup	7.5
7801	719	09178	cup (1 NLEA serving)	2.5
7802	719	09159	fruit (2" dia)	6.5
7803	720	27052	tbsp	4.0
7804	720	06931	serving 1/2 cup	8.5
7805	720	04513	tablespoon	3.5
7806	720	20445	cup	1.0
7807	720	09092	cup	6.5
7808	720	11156	tbsp chopped	4.5
7809	720	11215	cup	4.0
7810	720	18305	oz	8.5
7811	720	09444	fl oz	9.0
7812	720	19336	cup unsifted	6.5
7813	721	18457	saltines	6.5
7814	721	01055	tbsp	6.5
7815	721	12563	cup whole kernels	6.5
7816	721	01002	pat (1" sq, 1/3" high)	9.0
7817	721	01002	pat (1" sq, 1/3" high)	4.0
7818	721	01145	pat (1" sq, 1/3" high)	3.0
7819	721	01002	pat (1" sq, 1/3" high)	7.5
7820	721	01050	fl oz	8.5
7821	721	43112	cup	1.0
7822	721	01133	cup, sifted	6.0
7823	721	19336	cup unsifted	9.0
7824	721	15090	oz	7.0
7825	722	09319	cup, thawed	9.5
7826	722	19335	serving packet	1.0
7827	722	09444	fl oz	7.0
7828	722	09150	cup, sections	9.0
7829	722	09443	fl oz	4.5
7830	722	09443	fl oz	4.5
7831	722	02044	leaves	4.0
7832	722	04518	tbsp	1.5
7833	722	11976	cup	9.5
7834	722	01306	cup	2.0
7835	723	01174	cup	4.5
7836	723	02047	tsp	4.0
7837	723	11215	cup	8.5
7838	723	09150	cup, sections	3.5
7839	723	11305	cup	5.5
7840	723	18301	oz	6.0
7841	723	09444	fl oz	8.5
7842	723	09444	fl oz	9.0
7843	723	27059	tbsp	2.0
7844	723	02047	tsp	7.0
7845	723	20037	cup	1.5
7846	723	05314	oz	6.0
7847	723	04513	tablespoon	4.5
7848	723	09159	fruit (2" dia)	3.5
7849	724	04513	tablespoon	1.5
7850	724	28397	oz	3.0
7851	724	04602	tablespoon	2.5
7852	724	02047	tsp	5.0
7853	724	19177	envelope (1 tbsp)	0.5
7854	724	19334	tsp unpacked	0.5
7855	724	01001	pat (1" sq, 1/3" high)	2.5
7856	724	02047	tsp	7.0
7857	724	01015	oz	1.5
7858	724	01178	tablespoon	2.5
7859	724	09444	fl oz	5.5
7860	724	09444	fl oz	9.5
7861	724	01199	tbsp	5.0
7862	724	09302	cup	3.0
7863	724	19335	serving packet	3.5
7864	724	11236	cup, chopped	1.0
7865	724	09379	cup, with pits, yields	2.5
7866	724	09443	fl oz	8.0
7867	725	11304	cup	4.0
7868	725	43282	oz	4.5
7869	725	09444	fl oz	3.0
7870	725	19030	serving	4.5
7871	725	19924	tablespoon	7.0
7872	726	18015	biscuit	6.0
7873	726	02044	leaves	5.0
7874	726	09318	cup, thawed	4.5
7875	726	19030	serving	8.5
7876	726	09443	fl oz	1.0
7877	726	19924	tablespoon	7.5
7878	727	04513	tablespoon	1.5
7879	727	01138	egg	3.0
7880	727	19340	tsp	0.5
7881	727	04601	tablespoon	4.5
7882	727	01145	pat (1" sq, 1/3" high)	5.5
7883	727	01199	tbsp	7.5
7884	727	01292	oz	5.0
7885	727	22911	cup	3.5
7886	727	18964	bun	2.5
7887	727	11519	cup, sliced	4.0
7888	727	19336	cup unsifted	8.0
7889	727	01001	pat (1" sq, 1/3" high)	1.5
7890	727	43282	oz	4.0
7891	727	01049	fl oz	3.5
7892	727	19335	serving packet	9.0
7893	727	11305	cup	3.0
7894	727	11031	cup	5.5
7895	727	09150	cup, sections	4.5
7896	727	11156	tbsp chopped	6.5
7897	728	05073	drumstick without skin	9.5
7898	728	02047	tsp	4.0
7899	728	11976	cup	9.5
7900	728	11976	cup	2.5
7901	728	04652	tbsp	0.5
7902	728	09150	cup, sections	9.0
7903	728	11520	cup	2.0
7904	728	14604	fl oz	3.5
7905	728	11976	cup	0.5
7906	728	02038	tsp	9.5
7907	728	02053	tbsp	9.5
7908	728	11215	cup	2.0
7909	728	02044	leaves	2.5
7910	728	09037	cup, cubes	2.5
7911	728	22911	cup	7.0
7912	728	11156	tbsp chopped	5.5
7913	728	04034	tbsp	5.5
7914	729	01155	cup	5.5
7915	729	01092	cup	7.5
7916	729	01054	cup	1.5
7917	729	09150	cup, sections	9.5
7918	729	11234	cup, chopped	5.5
7919	729	11040	cup	1.0
7920	729	20044	cup	9.5
7921	729	09032	cup, halves	6.5
7922	729	19340	tsp	7.0
7923	729	01095	fl oz	6.0
7924	729	11234	cup, chopped	5.0
7925	730	09194	super colossal	1.0
7926	730	02053	tbsp	6.5
7927	730	16085	cup	3.0
7928	730	19296	cup	7.0
7929	730	11976	cup	5.5
7930	730	09279	cup, sliced	1.5
7931	730	11236	cup, chopped	7.5
7932	730	20045	cup	9.0
7933	731	04001	tbsp	0.5
7934	731	11236	cup, chopped	6.0
7935	731	16123	tbsp	7.5
7936	731	01001	pat (1" sq, 1/3" high)	8.0
7937	731	04706	tbsp (1 NLEA serving)	6.0
7938	731	04042	tbsp	9.5
7939	732	01001	pat (1" sq, 1/3" high)	9.0
7940	732	11215	cup	9.0
7941	732	20045	cup	4.5
7942	732	09444	fl oz	5.0
7943	732	04038	tsp	8.5
7944	732	02046	tsp or 1 packet	1.0
7945	732	12119	cup	7.0
7946	732	09159	fruit (2" dia)	6.5
7947	732	11976	cup	7.5
7948	732	11735	cup	5.5
7949	732	11885	cup	8.0
7950	732	09078	cup, chopped	3.5
7951	732	11234	cup, chopped	1.0
7952	732	20445	cup	6.5
7953	732	01012	oz	9.5
7954	733	01129	cup, chopped	1.5
7955	733	04001	tbsp	3.0
7956	733	02046	tsp or 1 packet	2.0
7957	733	02053	tbsp	0.5
7958	733	02047	tsp	1.0
7959	733	07974	serving	3.5
7960	733	11156	tbsp chopped	9.0
7961	734	01123	large	0.5
7962	734	05107	unit (yield from 1 lb ready-to-cook chicken)	7.0
7963	734	11215	cup	8.0
7964	734	09443	fl oz	5.0
7965	734	11461	cup	7.0
7966	734	43274	tbsp	3.0
7967	734	02047	tsp	9.5
7968	734	11976	cup	2.5
7969	735	18942	oz	4.5
7970	735	11461	cup	6.0
7971	735	01138	egg	3.0
7972	735	16104	cup	8.0
7973	735	01168	cup, diced	0.5
7974	735	02047	tsp	4.0
7975	735	11976	cup	5.5
7976	735	01082	cup	2.5
7977	735	04001	tbsp	5.0
7978	736	01139	egg	5.5
7979	736	04001	tbsp	2.0
7980	736	01096	fl oz	4.0
7981	736	43352	oz	6.0
7982	736	11283	cup	4.0
7983	736	11463	cup	5.5
7984	736	16104	cup	3.0
7985	736	02047	tsp	4.5
7986	736	11976	cup	2.5
7987	736	18943	crust	5.0
7988	737	09011	cup	7.0
7989	737	16117	cup	6.5
7990	737	19335	serving packet	9.5
7991	737	09019	cup	1.5
7992	737	01124	large	7.5
7993	737	11305	cup	0.5
7994	737	11812	cup	7.0
7995	737	12154	cup, chopped	1.0
7996	737	02047	tsp	9.5
7997	737	12085	cup, halves and whole	2.5
7998	738	01137	cup, sifted	6.0
7999	738	01095	fl oz	2.0
8000	738	19924	tablespoon	8.5
8001	738	02052	tsp	2.0
8002	738	18964	bun	6.0
8003	738	12109	cup	8.0
8004	738	01003	tbsp	5.0
8005	738	19334	tsp unpacked	1.5
8006	739	43112	cup	7.5
8007	739	11215	cup	8.0
8008	739	20005	cup	6.0
8009	739	04651	tbsp	0.5
8010	739	09150	cup, sections	9.0
8011	739	09444	fl oz	9.5
8012	739	19296	cup	8.0
8013	739	11234	cup, chopped	0.5
8014	739	11305	cup	5.0
8015	739	11156	tbsp chopped	7.5
8016	739	11430	cup slices	3.0
8017	739	02044	leaves	3.0
8018	740	16127	piece (2-1/2" x 2-3/4" x 1")	6.0
8019	740	19335	serving packet	8.5
8020	740	12529	cup	0.5
8021	740	11976	cup	5.0
8022	740	17012	oz	8.5
8023	741	09004	cup slices	1.5
8024	741	02053	tbsp	8.5
8025	741	19296	cup	5.0
8026	741	09132	cup	3.0
8027	741	02033	tsp	1.5
8028	741	04001	tbsp	4.5
8029	741	20047	cup	7.5
8030	742	12695	tbsp	6.5
8031	742	11349	cup	1.5
8032	742	09444	fl oz	5.5
8033	742	04506	tbsp	4.0
8034	742	11215	cup	2.5
8035	742	11976	cup	6.5
8036	742	18317	oz	7.0
8037	742	11959	leaf	4.0
8038	742	11952	cup, shredded	7.5
8039	743	11204	cup	0.5
8040	743	19860	tablespoon Ghirardelli label 2011	5.0
8041	743	19336	cup unsifted	4.5
8042	743	01175	cup	1.5
8043	743	02052	tsp	3.5
8044	743	01001	pat (1" sq, 1/3" high)	1.5
8045	743	19336	cup unsifted	1.0
8046	743	01137	cup, sifted	5.0
8047	743	20132	cup	6.0
8048	743	11303	cup	5.0
8049	743	02047	tsp	4.0
8050	743	12062	cup whole kernels	0.5
8051	743	01225	tbsp	3.0
8052	743	02047	tsp	9.0
8053	744	11117	cup, shredded	5.5
8054	744	11674	NLEA serving	4.0
8055	744	02047	tsp	3.5
8056	744	01002	pat (1" sq, 1/3" high)	5.5
8057	744	01132	large	2.0
8058	744	11674	NLEA serving	1.0
8059	745	20132	cup	9.0
8060	745	11313	cup	6.0
8061	745	02047	tsp	4.0
8062	745	12516	cup	8.5
8063	745	01106	fl oz	2.0
8064	745	04601	tablespoon	7.5
8065	745	01157	oz	1.0
8066	745	07053	tbsp	5.5
8067	745	01132	large	7.5
8068	745	01107	fl oz	3.0
8069	745	15029	fillet	4.5
8070	746	07019	oz	9.5
8071	746	04513	tablespoon	5.5
8072	746	11215	cup	5.0
8073	746	11288	tbsp chopped	5.5
8074	746	11976	cup	1.5
8075	746	22911	cup	3.5
8076	746	10182	cup	5.5
8077	746	16337	cup	5.0
8078	746	14637	pouch	8.0
8079	746	43396	oz	3.0
8080	746	25028	oz	1.0
8081	747	20132	cup	7.0
8082	747	20481	cup	1.0
8083	747	11312	cup	8.5
8084	747	11312	cup	7.5
8085	747	02047	tsp	1.5
8086	747	04601	tablespoon	4.0
8087	747	19335	serving packet	3.5
8088	747	19340	tsp	9.5
8089	747	19336	cup unsifted	9.0
8090	748	02053	tbsp	6.5
8091	748	19335	serving packet	9.5
8092	748	20047	cup	5.0
8093	748	04582	tbsp	0.5
8094	748	27065	tbsp	8.5
8095	748	11206	cup, pared, chopped	0.5
8096	748	11955	cup	9.0
8097	748	11976	cup	3.0
8098	748	11144	cup, diced	9.5
8099	748	11683	cup	6.5
8100	748	11290	cup	2.0
8101	748	09193	tbsp	3.0
8102	749	20132	cup	6.0
8103	749	19859	tbsp	9.0
8104	749	11305	cup	2.5
8105	749	02047	tsp	9.5
8106	749	01002	pat (1" sq, 1/3" high)	5.5
8107	749	04513	tablespoon	5.5
8108	749	19334	tsp unpacked	2.5
8109	749	01123	large	7.5
8110	749	11812	cup	1.0
8111	749	02053	tbsp	9.0
8112	749	01096	fl oz	5.5
8113	749	11236	cup, chopped	1.5
8114	749	43405	slice	8.0
8115	749	01002	pat (1" sq, 1/3" high)	2.0
8116	749	09443	fl oz	8.0
8117	749	16086	cup	7.5
8118	749	02047	tsp	1.5
8119	749	19335	serving packet	3.0
8120	750	20132	cup	6.0
8121	750	11178	cup	4.0
8122	750	19335	serving packet	2.0
8123	750	02047	tsp	2.5
8124	750	01001	pat (1" sq, 1/3" high)	5.5
8125	750	14637	pouch	5.5
8126	750	01131	large	5.5
8127	750	11424	cup	6.5
8128	750	02047	tsp	6.0
8129	750	04506	tbsp	6.0
8130	750	04575	tbsp	7.0
8131	750	01132	large	8.5
8132	750	11423	cup, mashed	3.5
8133	750	19335	serving packet	9.5
8134	750	16085	cup	6.5
8135	750	16085	cup	9.5
8136	750	02047	tsp	3.0
8137	750	43287	cup, chopped or diced	5.0
8138	751	04002	tbsp	1.0
8139	751	09444	fl oz	7.0
8140	751	11236	cup, chopped	0.5
8141	751	43344	cup, chopped	2.0
8142	751	27063	cup	7.0
8143	751	11976	cup	5.5
8144	751	04513	tablespoon	5.5
8145	751	11215	cup	9.0
8146	751	11236	cup, chopped	6.5
8147	751	02047	tsp	8.5
8148	751	20045	cup	8.0
8149	751	11976	cup	9.0
8150	751	11292	tbsp	4.5
8151	751	11234	cup, chopped	8.0
8152	752	20081	cup	1.0
8153	752	18345	oz	6.5
8154	752	12116	tbsp	3.5
8155	752	11313	cup	5.5
8156	752	11304	cup	5.0
8157	752	09041	cup	3.5
8158	752	01155	cup	3.5
8159	752	01124	large	8.5
8160	752	14292	fl oz	8.0
8161	752	09057	cup, unthawed	6.5
8162	752	04513	tablespoon	7.0
8163	753	04542	tbsp	3.0
8164	753	01131	large	2.0
8165	753	18049	oz	7.0
8166	753	20445	cup	8.0
8167	753	20049	cup	1.0
8168	753	20545	cup	7.5
8169	753	02047	tsp	7.5
8170	753	11976	cup	6.0
8171	753	20082	cup	6.5
8172	753	04044	tbsp	0.5
8173	753	11289	package (10 oz)	2.0
8174	753	11957	cup, sliced	4.0
8175	753	11955	cup	3.0
8176	753	11008	artichoke, medium	3.0
8177	753	11581	cup	0.5
8178	753	20655	cup spaghetti packed	9.5
8179	753	09443	fl oz	4.5
8180	753	11812	cup	5.0
8181	754	20132	cup	6.5
8182	754	11308	cup	6.5
8183	754	11303	cup	5.5
8184	754	11812	cup	4.5
8185	754	02047	tsp	2.0
8186	754	01002	pat (1" sq, 1/3" high)	7.5
8187	754	19336	cup unsifted	4.5
8188	754	01140	egg	2.5
8189	754	02052	tsp	9.0
8190	754	09040	cup, mashed	6.0
8191	754	07974	serving	6.0
8192	755	20063	cup	1.5
