1880	08267	cup (1 NLEA serving)	36.0
1881	08268	cup (1 NLEA serving)	33.0
1882	08270	cup (1 NLEA serving)	36.0
1883	08271	cup (1 NLEA serving)	36.0
1884	08272	cup (1 NLEA serving)	41.333333333333336
1885	08273	cup (1 NLEA serving)	33.0
1886	08274	cup (1 NLEA serving)	26.4
1887	08277	cup (1 NLEA serving)	82.45877061469265
1888	08284	cup (1 NLEA serving)	89.95502248875562
1889	08286	cup (1 NLEA serving)	82.08955223880596
1890	08288	cup (1 NLEA serving)	40.0
1891	08290	cup (1 NLEA serving)	41.333333333333336
1892	08305	cup (1 NLEA serving)	30.0
1893	08309	cup (1 NLEA serving)	40.0
1894	08314	cup	148.0
1895	08316	cup (1 NLEA serving)	164.0
1896	08318	cup (1 NLEA serving)	50.0
1897	08319	biscuits (1 NLEA serving)	2.5714285714285716
1898	08346	cup (1 NLEA serving)	40.0
1899	08347	cup (1 NLEA serving)	40.0
1900	08348	cup (1 NLEA serving)	26.4
1901	08349	cup (1 NLEA serving)	32.0
1902	08351	cup (1 NLEA serving)	33.0
1903	08352	cup (1 NLEA serving)	42.666666666666664
1904	08353	cup (1 NLEA serving)	60.0
1905	08354	cup (1 NLEA serving)	37.333333333333336
1906	08355	cup (1 NLEA serving)	33.0
1907	08363	cup (1 NLEA serving)	64.0
1908	08365	biscuits (1 NLEA serving)	21.0
1909	08366	tbsp (1 NLEA serving)	7.0
1910	08370	bowl (3/4 cup) (1 NLEA serving)	21.0
1911	08376	cup (1 NLEA serving)	29.0
1912	08380	cup (1 NLEA serving)	53.0
1913	08383	cup (1 NLEA serving)	31.0
1914	08384	biscuits (1 NLEA serving)	1.8333333333333333
1915	08386	Cup (1 NLEA serving)	70.66666666666667
1916	08387	cup (1 NLEA serving)	44.0
1917	08388	cup (1 NLEA serving)	19.0
1918	08389	cup (1 NLEA serving)	30.0
1919	08390	cup (1 NLEA serving)	53.0
1920	08393	cup (1 NLEA serving)	52.0
1921	08402	cup	80.0
1922	08409	cup (1 NLEA serving)	41.333333333333336
1923	08410	packet (1 NLEA serving)	43.0
1924	08411	packet (1 NLEA serving)	50.0
1925	08417	packet (1 NLEA serving)	41.0
1926	08435	cup (1 NLEA serving)	73.33333333333333
1927	08436	packet (1 NLEA serving)	43.0
1928	08444	packet (1 NLEA serving)	28.0
1929	08449	packet (1 NLEA serving)	28.0
1930	08450	packet (1 NLEA serving)	28.0
1931	08451	cup	80.0
1932	08452	cup	80.0
1933	08453	Cup (1 NLEA serving)	38.666666666666664
1934	08459	biscuits (1 NLEA serving)	2.2
1935	08462	biscuits (1 NLEA serving)	1.8620689655172413
1936	08463	cup (1 NLEA serving)	55.0
1937	08469	cup (1 NLEA serving)	40.0
1938	08471	cup (1 NLEA serving)	42.666666666666664
1939	08476	cup	21.75543885971493
1940	08478	cup (1 NLEA serving)	36.0
1941	08481	cup (1 NLEA serving)	40.0
1942	08484	cup (1 NLEA serving)	59.0
1943	08487	cup (1 NLEA serving)	40.0
1944	08488	tbsp (1 NLEA serving)	11.666666666666666
1945	08489	cup (1 NLEA serving)	180.0
1946	08491	cup (1 NLEA serving)	30.0
1947	08493	cup (1 NLEA serving)	33.0
1948	08494	cup (1 NLEA serving)	40.0
1949	08495	cup (1 NLEA serving)	38.666666666666664
1950	08500	cup (1 NLEA serving)	55.0
1951	08501	cup	36.0
1952	08504	serving (NLEA serving size = 0.75 cup)	29.0
1953	08505	cup (NLEA serving)	30.0
1954	08506	cup (1 NLEA serving)	28.0
1955	08507	cup (1 NLEA serving)	29.0
1956	08508	cup	29.0
1957	08509	cup (1 NLEA serving)	28.0
1958	08510	bar	25.0
1959	08511	serving (3 T dry cereal plus 1 cup water)	268.0
1960	08512	serving (3 T dry cereal plus 1 cup water)	268.0
1961	08513	cup (1 NLEA serving)	37.333333333333336
1962	08531	cup (1 NLEA serving)	42.666666666666664
1963	08537	cup (1 NLEA serving)	50.0
1964	08538	cup (1 NLEA serving)	55.0
1965	08539	biscuits (1 NLEA serving)	1.9642857142857142
1966	08542	biscuits (1 NLEA serving)	2.2
1967	08543	cup (1 NLEA serving)	40.0
1968	08544	cup (1 NLEA serving)	64.0
1969	08546	bar	22.0
1970	08549	cup (1 NLEA serving)	42.666666666666664
1971	08550	cup (1 NLEA serving)	34.666666666666664
1972	08553	cup (1 NLEA serving)	40.0
1973	08554	cup (1 NLEA serving)	69.33333333333333
1974	08560	Cup (1 NLEA serving)	79.1044776119403
1975	08561	packet (1 NLEA serving)	40.0
1976	08562	packet (1 NLEA serving)	40.0
1977	08567	cup (1 NLEA serving)	116.0
1978	08568	packet (1 NLEA serving)	43.0
1979	08569	packet (1 NLEA serving)	43.0
1980	08571	cup (1 NLEA serving)	73.33333333333333
1981	08573	tablespoon (1 NLEA serving)	11.0
1982	08574	cup	244.0
1983	08575	cup	231.0
1984	08576	tablespoon (1 serving)	11.0
1985	08577	cup	245.0
1986	08578	cup	237.0
1987	08579	bowl (3/4 cup) (1 NLEA serving)	28.0
1988	08580	tbsp	8.9
1989	08582	cup (1 NLEA serving)	36.0
1990	08583	cup (1 NLEA serving)	36.0
1991	08584	cup (1 NLEA serving)	41.333333333333336
1992	08586	cup	28.0
1993	08587	cup (1 NLEA serving)	104.0
1994	08588	cup (1 NLEA serving)	30.0
1995	08589	cup (1 NLEA serving)	68.0
1996	08590	cup (1 NLEA serving)	44.0
1997	08591	biscuits (1 NLEA serving)	2.037037037037037
1998	08592	cup (1 NLEA serving)	37.333333333333336
1999	08593	cup (1 NLEA serving)	36.0
2000	08594	cup (1 NLEA serving)	42.666666666666664
2001	08595	cup (1 NLEA serving)	40.0
2002	08596	cup (1 NLEA serving)	50.0
2003	08598	cup (1 NLEA serving)	52.0
2004	08599	cup (1 NLEA serving)	55.0
2005	08602	cup (1 NLEA serving)	40.0
2006	08603	cup (1 NLEA serving)	40.0
2007	08608	cup (1 NLEA serving)	40.0
2008	08610	cup (1 NLEA serving)	40.0
2009	08613	cup (1 NLEA serving)	43.54354354354354
2010	08615	cup (1 NLEA serving)	41.333333333333336
2011	08617	biscuits (1 NLEA serving)	2.2
2012	08625	cup (1 NLEA serving)	34.666666666666664
2013	08627	cup (1 NLEA serving)	98.0
2014	08628	cup (1 NLEA serving)	42.666666666666664
2015	08629	cup (1 NLEA serving)	32.0
2016	08631	cup (1 NLEA serving)	56.0
2017	08632	cup (1 NLEA serving)	56.0
2018	08633	cup (1 NLEA serving)	56.0
2019	08634	cup (1 NLEA serving)	41.333333333333336
2020	08635	cup (1 NLEA serving)	30.0
2021	08637	cup (1 NLEA serving)	36.0
2022	08639	packet (1 NLEA serving)	34.0
2023	08640	packet	41.0
2024	08641	packet	33.0
2025	08642	packet (1 NLEA serving)	31.0
2026	08643	cup (1 NLEA serving)	26.4
2027	08647	cup (1 NLEA serving)	36.0
2028	08648	cup (1 NLEA serving)	36.0
2029	08649	cup (1 NLEA serving)	68.0
2030	08651	cup (1 NLEA serving)	40.0
2031	08652	cup (1 NLEA serving)	41.333333333333336
2032	08653	cup (1 NLEA serving)	30.0
2033	08655	cup (1 NLEA serving)	38.666666666666664
2034	08656	cup (1 NLEA serving)	40.0
2035	08657	cup (1 NLEA serving)	36.0
2036	08658	cup (1 NLEA serving)	40.0
2037	08659	cup (1 NLEA serving)	40.0
2038	08660	cup (1 NLEA serving)	28.0
2039	08661	cup (1 NLEA serving)	28.0
2040	08662	cup (1 NLEA serving)	41.333333333333336
2041	08663	biscuits (1 NLEA serving)	1.896551724137931
2042	08665	cup (1 NLEA serving)	40.0
2043	08666	cup (1 NLEA serving)	32.0
2044	08668	cup (1 NLEA serving)	55.0
2045	08669	cup (1 NLEA serving)	40.0
2046	08670	cup (1 NLEA serving)	40.0
2047	08671	cup (1 NLEA serving)	36.0
2048	08672	cup (1 NLEA serving)	40.0
2049	08673	cup (1 NLEA serving)	55.0
2050	08674	cup (1 NLEA serving)	40.0
2051	08675	cup (1 NLEA serving)	40.0
2052	08676	cup (1 NLEA serving)	30.0
2053	08677	biscuits (1 NLEA serving)	2.2916666666666665
2054	08678	cup (1 NLEA serving)	41.333333333333336
2055	08679	cup (1 NLEA serving)	40.0
2056	08680	packet	43.0
2057	08681	cup (1 NLEA serving)	36.0
2058	08682	cup (1 NLEA serving)	37.333333333333336
2059	08683	cup (1 NLEA serving)	53.0
2060	08684	cup (1 NLEA serving)	30.0
2061	08685	cup (1 NLEA serving)	37.333333333333336
2062	08686	packet (1 NLEA serving)	45.0
2063	08687	packet (1 NLEA serving)	45.0
2064	08688	packet (1 NLEA serving)	45.0
2065	08689	package (1 NLEA serving)	70.0
2066	08690	package (1 NLEA serving)	75.0
2067	08691	package (1 NLEA serving)	70.0
2068	08692	package (1 NLEA serving)	75.0
2069	08693	package (1 NLEA serving)	73.0
2070	08694	packet (1 NLEA serving)	45.0
2071	08695	Cup (1 NLEA serving)	56.0
2072	08696	cup (1 NLEA serving)	46.4
2073	08697	Cup (1 NLEA serving)	66.66666666666667
2074	08699	Cup (1 NLEA serving)	41.333333333333336
2075	08700	Cup (1 NLEA serving)	53.0
2076	08701	Cup (1 NLEA serving)	31.0
2077	08702	Container (1 NLEA serving)	52.0
2078	08703	Container (1 NLEA serving)	52.0
2079	08704	Container (1 NLEA serving)	52.0
2080	08705	Cup (1 NLEA serving)	51.0
2081	08706	Cup (1 NLEA serving)	32.0
2082	08707	Cup (1 NLEA serving)	41.7910447761194
2083	08708	Biscuits (1 NLEA serving)	2.2916666666666665
2084	08709	cup (1 NLEA serving)	55.0
2085	08710	Cup (1 NLEA serving)	49.0
2086	08711	Cup (1 NLEA serving)	41.333333333333336
2087	08712	Cups (1 NLEA serving)	47.2
2088	09001	cup	98.0
2089	09002	cup	242.0
2090	09003	cup, quartered or chopped	125.0
2091	09004	cup slices	110.0
2092	09005	cup slices	171.0
2093	09006	cup slices	170.0
2094	09007	cup slices	204.0
2095	09008	cup slices	204.0
2096	09009	cup	60.0
2097	09010	cup	193.0
2098	09011	cup	86.0
2099	09012	cup	255.0
2100	09013	cup	280.0
2101	09014	cup slices	173.0
2102	09015	cup slices	206.0
2103	09016	cup	248.0
2104	09017	can (6 fl oz)	211.0
2105	09018	cup	239.0
2106	09019	cup	244.0
2107	09020	cup	246.0
2108	09021	cup, halves	155.0
2109	09022	cup, halves	243.0
2110	09023	cup, whole, without pits	227.0
2111	09024	cup, halves	244.0
2112	09025	cup, halves	247.0
2113	09026	cup, halves	253.0
2114	09027	cup, halves	258.0
2115	09028	cup, whole, without pits	258.0
2116	09029	cup, whole, without pits	246.0
2117	09030	cup	119.0
2118	09031	cup	249.0
2119	09032	cup, halves	130.0
2120	09033	cup, halves	250.0
2121	09034	cup, halves	270.0
2122	09035	cup	242.0
2123	09036	cup	251.0
2124	09037	cup, cubes	150.0
2125	09038	cup, pureed	230.0
2126	09039	cup, pureed	230.0
2127	09040	cup, mashed	225.0
2128	09041	cup	100.0
2129	09042	cup	144.0
2130	09043	cup	250.0
2131	09044	cup	160.0
2132	09046	cup	256.0
2133	09048	cup, unthawed	151.0
2134	09050	cup	148.0
2135	09052	cup	256.0
2136	09053	cup, frozen	140.0
2137	09054	cup, unthawed	155.0
2138	09055	cup, thawed	230.0
2139	09056	cup	256.0
2140	09057	cup, unthawed	132.0
2141	09059	cup	220.0
2142	09060	cup, cubes	132.0
2143	09061	cup slices	150.0
2144	09062	cup, pieces	160.0
2145	09063	cup, without pits	155.0
2146	09064	cup	244.0
2147	09065	cup	252.0
2148	09066	cup	256.0
2149	09067	cup	261.0
2150	09068	cup, unthawed	155.0
2151	09070	cup, with pits, yields	138.0
2152	09071	cup, pitted	248.0
2153	09072	cup, pitted	250.0
2154	09073	cup, pitted	252.0
2155	09074	cup	253.0
2156	09075	cup, pitted	261.0
2157	09076	cup, thawed	259.0
2158	09077	cup slices	110.0
2159	09078	cup, chopped	110.0
2160	09079	cup	160.0
2161	09081	cup	277.0
2162	09082	cup	275.0
2163	09083	cup	112.0
2164	09084	cup	112.0
2165	09085	cup	144.0
2166	09087	cup, chopped	147.0
2167	09088	cup	145.0
2168	09089	large (2-1/2" dia)	64.0
2169	09090	cup	248.0
2170	09091	cup	252.0
2171	09092	cup	259.0
2172	09093	cup	261.0
2173	09094	cup	149.0
2174	09095	cup	259.0
2175	09096	cup	237.0
2176	09097	cup	237.0
2177	09098	cup	246.0
2178	09099	cup	242.0
2179	09100	cup	248.0
2180	09101	cup	260.0
2181	09102	cup	245.0
2182	09103	cup	249.0
2183	09104	cup	252.0
2184	09105	cup	255.0
2185	09106	cup	259.0
2186	09107	cup	150.0
2187	09109	cup	252.0
2188	09110	tbsp	5.6
2189	09111	cup sections, with juice	230.0
2190	09112	cup sections, with juice	230.0
2191	09113	cup sections, with juice	230.0
2192	09114	cup sections, with juice	230.0
2193	09116	cup sections, with juice	230.0
2194	09117	cup sections, with juice	230.0
2195	09118	cup sections, with juice	230.0
2196	09119	cup	244.0
2197	09120	cup	249.0
2198	09121	cup	254.0
2199	09123	cup	247.0
2200	09124	cup	250.0
2201	09125	can (6 fl oz)	207.0
2202	09126	cup	247.0
2203	09127	fl oz	30.0
2204	09128	cup	247.0
2205	09129	grape	6.0
2206	09130	cup	253.0
2207	09131	cup	92.0
2208	09132	cup	151.0
2209	09133	cup	245.0
2210	09134	cup	256.0
2211	09135	cup	253.0
2212	09138	cup	140.0
2213	09139	cup	165.0
2214	09140	cup	244.0
2215	09143	cup	238.0
2216	09144	cup, sliced	165.0
2217	09145	cup	135.0
2218	09148	cup, sliced	180.0
2219	09149	fruit without refuse	19.0
2220	09150	cup, sections	212.0
2221	09152	cup	244.0
2222	09153	tbsp	15.0
2223	09154	cup	244.0
2224	09156	tbsp	6.0
2225	09159	fruit (2" dia)	67.0
2226	09160	cup	242.0
2227	09161	cup	246.0
2228	09163	cup	160.0
2229	09164	cup	190.0
2230	09165	fruit	2.5
2231	09167	cup, unthawed	147.0
2232	09172	fruit without refuse	3.2
2233	09173	fruit	1.7
2234	09174	cup, cubed	149.0
2235	09175	fruit without refuse	846.0
2236	09176	cup pieces	165.0
2237	09177	cup, drained	196.0
2238	09181	cup, balls	177.0
2239	09183	cup, cubes	170.0
2240	09184	cup, diced (approx 20 pieces per cup)	170.0
2241	09185	cup, unthawed	173.0
2242	09190	cup	140.0
2243	09191	cup slices	143.0
2244	09192	cup	140.0
2245	09193	tbsp	8.4
2246	09194	super colossal	15.0
2247	09195	olive	2.7
2248	09200	cup, sections	180.0
2249	09201	cup sections, without membranes	180.0
2250	09202	cup sections, without membranes	165.0
2251	09203	cup sections, without membranes	185.0
2252	09205	cup	170.0
2253	09206	cup	248.0
2254	09207	cup	249.0
2255	09209	cup	249.0
2256	09210	cup	249.0
2257	09211	cup	249.0
2258	09212	cup	249.0
2259	09213	cup	262.0
2260	09214	cup	262.0
2261	09215	cup	249.0
2262	09216	tbsp	6.0
2263	09217	cup	247.0
2264	09218	cup, sections	195.0
2265	09219	cup	249.0
2266	09220	cup	252.0
2267	09221	cup	247.0
2268	09223	cup	249.0
2269	09226	cup 1" pieces	145.0
2270	09228	piece	39.0
2271	09229	cup	250.0
2272	09231	cup	236.0
2273	09232	cup	247.0
2274	09233	cup	247.0
2275	09236	cup slices	154.0
2276	09237	cup, halves or slices	244.0
2277	09238	cup	250.0
2278	09239	cup, halves or slices	247.0
2279	09240	cup, halves or slices	251.0
2280	09241	cup	262.0
2281	09242	cup, halves or slices	262.0
2282	09243	cup, whole	242.0
2283	09244	cup	116.0
2284	09245	cup	242.0
2285	09246	cup, halves	160.0
2286	09247	cup	258.0
2287	09248	cup	270.0
2288	09250	cup, thawed	250.0
2289	09251	cup	249.0
2290	09252	cup, slices	140.0
2291	09253	cup, halves	244.0
2292	09254	cup, halves	248.0
2293	09255	cup, halves	247.0
2294	09256	cup, halves	251.0
2295	09257	cup	266.0
2296	09258	cup, halves	266.0
2297	09259	cup, halves	180.0
2298	09260	cup, halves	255.0
2299	09261	cup, halves	280.0
2300	09262	cup	250.0
2301	09263	fruit (2-1/2" dia)	168.0
2302	09264	fruit without refuse	34.0
2303	09265	fruit without refuse	25.0
2304	09266	cup, chunks	165.0
2305	09267	cup, crushed, sliced, or chunks	246.0
2306	09268	cup, crushed, sliced, or chunks	249.0
2307	09269	cup, crushed, sliced, or chunks	252.0
2308	09270	cup, crushed, sliced, or chunks	254.0
2309	09271	cup, crushed, sliced, or chunks	260.0
2310	09272	cup, chunks	245.0
2311	09273	cup	250.0
2312	09274	can (6 fl oz)	216.0
2313	09275	cup	250.0
2314	09276	cup	173.0
2315	09277	cup, sliced	148.0
2316	09278	cup, mashed	200.0
2317	09279	cup, sliced	165.0
2318	09281	cup, pitted	249.0
2319	09282	cup, pitted	252.0
2320	09283	cup, pitted	252.0
2321	09284	cup, pitted	258.0
2322	09285	cup, pitted	261.0
2323	09286	cup arils (seed/juice sacs)	174.0
2324	09287	cup	149.0
2325	09288	cup	234.0
2326	09289	cup	132.0
2327	09290	cup	280.0
2328	09291	cup, pitted	174.0
2329	09292	cup, pitted	248.0
2330	09293	cup, pitted	248.0
2331	09294	cup	256.0
2332	09295	cup, sections	190.0
2333	09296	fruit without refuse	92.0
2334	09297	cup, packed	165.0
2335	09298	cup, packed	165.0
2336	09299	cup, packed	165.0
2337	09301	cup, drained	150.0
2338	09302	cup	123.0
2339	09304	cup	256.0
2340	09306	cup, thawed	250.0
2341	09307	cup, diced	122.0
2342	09309	cup, diced	137.0
2343	09310	cup	240.0
2344	09311	cup, without refuse	57.0
2345	09313	cup, pulp	241.0
2346	09314	cup 1" pieces	175.0
2347	09315	cup, pulp	225.0
2348	09316	cup, halves	152.0
2349	09317	cup	254.0
2350	09318	cup, thawed	221.0
2351	09319	cup, thawed	255.0
2352	09320	cup, thawed	255.0
2353	09321	cup, pulp	250.0
2354	09322	cup, pulp	120.0
2355	09325	cup	257.0
2356	09326	cup, balls	154.0
2357	09328	cherry (NLEA serving)	5.0
2358	09334	cup, pureed	243.0
2359	09340	fruit 2-1/4" high x 2-1/2" dia	122.0
2360	09351	cup	214.0
2361	09352	cup	244.0
2362	09353	cup	319.0
2363	09354	cup, chunks	181.0
2364	09357	cup, halves	219.0
2365	09362	cup	168.0
2366	09367	cup	179.0
2367	09370	cup	222.0
2368	09374	cup	201.0
2369	09379	cup, with pits, yields	183.0
2370	09383	cup	189.0
2371	09400	cup	248.0
2372	09401	cup	244.0
2373	09402	cup	255.0
2374	09403	cup	251.0
2375	09404	cup	247.0
2376	09407	cup	249.0
2377	09408	cup	250.0
2378	09409	cup	250.0
2379	09410	can (6 fl oz)	211.0
2380	09411	cup	239.0
2381	09412	cup, sliced	140.0
2382	09413	small	126.0
2383	09414	cup, sliced	140.0
2384	09415	cup, sliced	140.0
2385	09416	cup	247.0
2386	09420	cup, drained	178.0
2387	09421	date, pitted	24.0
2388	09422	cup, chopped or diced	243.0
2389	09423	tbsp	18.0
2390	09427	cup	228.0
2391	09428	cup	228.0
2392	09429	cup, chunks	165.0
2393	09430	cup, chunks	165.0
2394	09433	fruit	74.0
2395	09434	cup	251.0
2396	09435	cup	251.0
2397	09436	cup	251.0
2398	09437	cup	251.0
2399	09442	cup	249.0
2400	09443	fl oz	31.25
2401	09444	fl oz	31.25
2402	09446	cup	118.0
2403	09447	cup	169.0
2404	09448	fruit without pits	3.6999999999999997
2405	09449	cup without pits, thawed	112.0
2406	09450	cup thawed	120.0
2407	09451	cup	233.0
2408	09452	fl oz	30.75
2409	09500	cup, sliced	109.0
2410	09501	cup, sliced	109.0
2411	09502	cup, sliced	109.0
2412	09503	cup, sliced	109.0
2413	09504	cup, sliced	109.0
2414	09506	cup	249.0
2415	09507	fl oz	30.0
2416	09508	cup	275.0
2417	09510	cup	250.0
2418	09511	fl oz	30.0
2419	09512	cup	253.0
2420	09513	cup	227.0
2421	09514	cup	252.0
2422	09515	cup	230.0
2423	09516	cup	233.0
2424	09517	fl oz	29.5
2425	09518	cup, unthawed	140.0
2426	09519	fl oz	29.646017699115042
2427	09520	fruit	81.0
2428	09522	fl oz	29.62962962962963
2429	09523	tbsp	15.0
2430	09524	tbsp	15.0
2431	09525	cup	280.0
2432	09526	cup	280.0
2433	09528	fl oz	31.0
2434	09530	cup	233.0
2435	09531	cup	228.0
2436	10000	oz	28.333333333333332
2437	10001	oz	28.35
2438	10002	oz	28.35
2439	10003	oz	28.35
2440	10004	oz	28.35
2441	10005	oz	28.35
2442	10006	oz	28.35
2443	10007	oz	28.35
2444	10008	oz	28.35
2445	10009	cup, diced	135.0
2446	10010	oz	28.35
2447	10011	cup, diced	135.0
2448	10012	oz	28.35
2449	10013	cup, diced	135.0
2450	10014	oz	28.333333333333332
2451	10015	oz	28.333333333333332
2452	10016	oz	28.333333333333332
2453	10017	oz	28.333333333333332
2454	10018	oz	28.333333333333332
2455	10019	oz	28.333333333333332
2456	10020	oz	28.333333333333332
2457	10021	oz	28.333333333333332
2458	10022	oz	28.333333333333332
2459	10023	oz	28.333333333333332
2460	10024	oz	28.333333333333332
2461	10025	oz	28.333333333333332
2462	10026	oz	28.333333333333332
2463	10027	oz	28.333333333333332
2464	10028	oz	28.333333333333332
2465	10029	oz	28.333333333333332
2466	10030	oz	28.333333333333332
2467	10031	oz	28.333333333333332
2468	10032	oz	28.333333333333332
2469	10033	oz	28.333333333333332
2470	10034	oz	28.333333333333332
2471	10035	oz	28.333333333333332
2472	10036	oz	28.333333333333332
2473	10037	oz	28.333333333333332
2474	10038	oz	28.333333333333332
2475	10039	oz	28.333333333333332
2476	10040	oz	28.333333333333332
2477	10041	oz	28.333333333333332
2478	10042	chop without refuse (Yield from 1 cooked chop, with refuse, weighing 209g)	146.0
2479	10043	oz	28.333333333333332
2480	10044	chop without refuse (Yield from 1 raw chop, with refuse, weighing 201g)	133.0
2481	10045	oz	28.333333333333332
2482	10046	chop without refuse (Yield from 1 cooked chop, with refuse, weighing 172g)	112.0
2483	10047	oz	28.333333333333332
2484	10048	oz	28.333333333333332
2485	10049	oz	28.333333333333332
2486	10050	oz	28.333333333333332
2487	10051	oz	28.333333333333332
2488	10052	oz	28.333333333333332
2489	10053	oz	28.333333333333332
2490	10054	oz	28.333333333333332
2491	10055	oz	28.333333333333332
2492	10056	oz	28.333333333333332
2493	10057	oz	28.333333333333332
2494	10058	oz	28.333333333333332
2495	10059	oz (Yield from 1 cooked roast, with refuse, weighing 1515g)	28.333333333333332
2496	10060	oz	28.333333333333332
2497	10061	oz	28.333333333333332
2498	10062	oz	28.333333333333332
2499	10063	chop	135.0
2500	10064	chop	145.0
2501	10065	oz	28.333333333333332
2502	10066	oz	28.333333333333332
2503	10067	chop	135.0
2504	10068	chop	145.0
2505	10069	oz	28.333333333333332
2506	10070	oz	28.35
2507	10071	cup, diced	135.0
2508	10072	oz	28.35
2509	10073	cup, diced	135.0
2510	10074	oz	28.333333333333332
2511	10075	oz	28.333333333333332
2512	10076	cup, diced	135.0
2513	10077	oz	28.333333333333332
2514	10078	oz	28.333333333333332
2515	10079	oz	28.333333333333332
2516	10080	oz	28.333333333333332
2517	10081	oz	28.333333333333332
2518	10082	oz	28.333333333333332
2519	10083	oz	28.333333333333332
2520	10084	oz	28.333333333333332
2521	10085	oz	28.333333333333332
2522	10086	oz	28.333333333333332
2523	10087	oz	28.333333333333332
2524	10088	oz	28.333333333333332
2525	10089	oz	28.333333333333332
2526	10093	oz	28.333333333333332
2527	10094	oz	28.5
2528	10096	oz	28.35
2529	10097	oz	28.333333333333332
2530	10098	oz	28.35
2531	10099	oz	28.333333333333332
2532	10100	oz	28.35
2533	10101	ear (yield after cooking)	111.0
2534	10102	oz	28.35
2535	10103	oz	28.35
2536	10104	cup	145.0
2537	10105	oz	28.35
2538	10106	oz	28.35
2539	10107	cup	140.0
2540	10109	oz	28.35
2541	10110	oz	28.35
2542	10111	oz	28.333333333333332
2543	10112	oz	28.35
2544	10113	oz	28.333333333333332
2545	10114	oz	28.35
2546	10115	oz	28.35
2547	10116	oz	28.333333333333332
2548	10117	oz	28.35
2549	10118	oz	28.333333333333332
2550	10119	oz	28.35
2551	10120	oz	28.333333333333332
2552	10121	oz	28.35
2553	10122	oz	28.333333333333332
2554	10123	slice raw	28.0
2555	10128	oz	28.333333333333332
2556	10130	oz	28.333333333333332
2557	10132	oz	28.35
2558	10134	cup	140.0
2559	10136	cup	140.0
2560	10137	cup	140.0
2561	10138	cup	140.0
2562	10140	cup	140.0
2563	10141	oz	28.35
2564	10142	oz	28.35
2565	10146	oz	28.35
2566	10149	oz	28.35
2567	10150	cup	140.0
2568	10152	cup	140.0
2569	10153	cup	140.0
2570	10158	oz	28.333333333333332
2571	10163	oz	28.5
2572	10164	oz	28.333333333333332
2573	10165	oz	28.35
2574	10166	oz	28.35
2575	10167	oz	28.35
2576	10168	cup	140.0
2577	10169	cup	140.0
2578	10170	oz	28.35
2579	10171	oz	28.333333333333332
2580	10173	oz	28.333333333333332
2581	10174	oz	28.35
2582	10175	oz	28.333333333333332
2583	10176	oz	28.333333333333332
2584	10177	oz	28.333333333333332
2585	10178	oz	28.333333333333332
2586	10179	oz	28.333333333333332
2587	10180	oz	28.333333333333332
2588	10181	chop	142.0
2589	10182	cup	140.0
2590	10183	cup	140.0
2591	10184	cup	140.0
2592	10185	cup	140.0
2593	10186	chop	142.0
2594	10187	oz	28.35
2595	10188	oz	28.333333333333332
2596	10189	oz	28.333333333333332
2597	10192	oz	28.333333333333332
2598	10193	oz	28.333333333333332
2599	10194	oz	28.333333333333332
2600	10195	oz	28.333333333333332
2601	10196	oz	28.333333333333332
2602	10197	oz	28.333333333333332
2603	10198	oz	28.333333333333332
2604	10199	oz	28.333333333333332
2605	10200	oz	28.333333333333332
2606	10201	oz	28.333333333333332
2607	10202	oz	28.333333333333332
2608	10203	oz	28.333333333333332
2609	10204	rib without refuse (Yield from 1 raw rib, with refuse, weighing 196g)	128.0
2610	10205	rib without refuse (Yield from 1 cooked rib, with refuse, weighing 140g)	86.0
2611	10206	rack	138.0
2612	10207	oz	28.333333333333332
2613	10208	rib without refuse (yield from 1 cooked rib, with refuse, weighing 141g)	80.0
2614	10209	rack	138.0
2615	10210	oz	28.333333333333332
2616	10211	oz	28.333333333333332
2617	10212	oz	28.333333333333332
2618	10213	oz	28.333333333333332
2619	10214	oz	28.333333333333332
2620	10215	oz	28.333333333333332
2621	10216	oz	28.333333333333332
2622	10217	oz	28.333333333333332
2623	10218	oz	28.333333333333332
2624	10219	oz	28.35
2625	10220	oz	28.333333333333332
2626	10221	oz	28.333333333333332
2627	10222	oz	28.333333333333332
2628	10223	oz	28.333333333333332
2629	10224	oz	28.333333333333332
2630	10225	oz	28.333333333333332
2631	10226	oz	28.35
2632	10227	oz	28.333333333333332
2633	10228	oz	28.35
2634	10229	oz	28.333333333333332
2635	10802	oz boneless	28.35
2636	10803	oz grilled patties	28.35
2637	10804	oz boneless	28.35
2638	10805	oz crumbles	113.0
2639	10851	serving	84.0
2640	10852	oz	28.0
2641	10853	oz	28.0
2642	10854	oz	28.0
2643	10855	oz	28.35
2644	10856	oz	28.0
2645	10857	serving	56.0
2646	10858	chop boneless	150.0
2647	10859	chop boneless (yield from 189g raw meat)	150.0
2648	10860	slice cooked	8.1
2649	10861	slice cooked	9.1
2650	10862	slice	11.5
2651	10863	oz	28.333333333333332
2652	10864	oz	28.333333333333332
2653	10865	serving (3 oz)	85.0
2654	10866	oz	28.333333333333332
2655	10867	serving (3 oz)	85.0
2656	10868	serving (3 oz)	85.0
2657	10869	serving (3 oz)	85.0
2658	10870	slice	138.0
2659	10871	serving (3 oz)	85.0
2660	10872	oz	28.333333333333332
2661	10873	serving (3 oz)	85.0
2662	10874	serving (3 oz)	85.0
2663	10875	serving (3 oz)	85.0
